Time,Height,Wicking Rate,Time_Uniform,Filtered Height (Uniform),Filtered Height (Raw),Wicking Rate (Spline),Wicking Rate Filtered (Spline)
728.921844,139.1007556675063,0.0581294324101838,729.1319209547956,139.1007556675063,138.89848542834625,0.8623238267669742,0.05727496869733066
729.254985,139.1007556675063,0.061035904030693,729.4770408301887,139.1007556675063,138.91778152716364,0.23109713216507072,0.05454959418945583
729.588221,139.1007556675063,0.0640876992322277,729.8221607055818,139.1007556675063,138.93613848922288,0.06195059913087178,0.05183084848976599
729.921809,139.1007556675063,0.0608833142706163,730.1672805809749,139.1007556675063,138.95355686728757,0.016592032388435977,0.04910887068981752
730.254925,139.1007556675063,0.0578391485570855,730.512400456368,139.1007556675063,138.97003405794206,0.004458232738962792,0.04637536691946548
730.590219,139.1007556675063,0.0549471911292312,730.8575203317611,139.1007556675063,138.98556497536487,0.0011907136926793088,0.043624359423931086
730.923175,139.1007556675063,0.0521998315727696,731.2026402071541,139.1007556675063,139.00014296042215,0.000319103564131938,0.04085279822763442
731.256231,139.1007556675063,0.0495898399941311,731.5477600825473,139.1007556675063,139.01376087487043,8.553462403529152e-05,0.03806102003865135
731.589513,139.1007556675063,0.0471103479944246,731.8928799579403,139.1007556675063,139.02641232600297,2.2934481167788946e-05,0.03525304395325372
731.923341,139.1007556675063,0.0447548305947033,732.2379998333333,139.1007556675063,139.03809296433946,6.1383182747182096e-06,0.032436698569655545
732.256334,139.1007556675063,0.0425170890649682,732.5831197087265,139.1007556675063,139.04880179597566,1.6454502708782743e-06,0.02962358020085664
732.589633,139.1007556675063,0.0403912346117198,732.9282395841195,139.1007556675063,139.05854245196682,4.4086620776617874e-07,0.02682884685369707
732.922872,139.1007556675063,0.0383716728811338,733.2733594595127,139.1007556675063,139.0673243595568,1.1815204356136458e-07,0.024070857391213375
733.25628,139.1007556675063,0.0364530892370771,733.6184793349057,139.1007556675063,139.07516376408714,3.163822412500989e-08,0.021370669700295504
733.589184,139.1007556675063,0.0346304347752232,733.9635992102988,139.1007556675063,139.08208455588732,8.483806257220058e-09,0.01875141564821288
733.922664,139.1007556675063,0.032898913036462,734.3087190856919,139.1007556675063,139.08811886319327,2.2716173930493122e-09,0.01623757403184213
734.25551,139.1007556675063,0.0312539673846389,734.653838961085,139.1007556675063,139.09330737996004,6.101549855814327e-10,0.013854165525903331
734.590215,139.1007556675063,0.029691269015407,734.9989588364781,139.1007556675063,139.0976994061078,1.6313082332095277e-10,0.011625895763255333
734.922121,139.1007556675063,0.0282067055646366,735.3440787118711,139.1007556675063,139.10135258702144,4.4742390717829574e-11,0.009576274075404059
