Time,Height,Wicking Rate,Avg Wicking Rate,Time_Uniform,Height_Model,Wicking_Rate
395.054568,86.34912,0.0,0.21857517162034182,395.2008633646067,85.29676757909942,0.05557790417686236
395.486332,86.34912,0.0,0.21833654671029187,395.37224275028086,85.3062914406179,0.055565703942903874
395.652603,86.34912,0.0,0.21824479188375262,395.543622135955,85.31581321200008,0.0555535122530648
395.819238,86.34912,0.0,0.21815291352766436,395.7150015216292,85.32533289470928,0.05554132909566644
395.98587,86.34912,0.0,0.21806111415036097,395.8863809073033,85.33485049020675,0.055529154459057234
396.152448,86.34912,0.0,0.21796942171110856,396.0577602929775,85.34436599995178,0.05551698833161264
396.319111,86.34912,0.0,0.2178777596218417,396.2291396786516,85.35387942540169,0.05550483070173509
396.485635,86.34912,0.0,0.21778625094450144,396.4005190643258,85.36339076801177,0.05549268155785386
396.652271,86.34912,0.0,0.21769475763319152,396.57189844999994,85.37290002923538,0.05548054088842503
396.818896,86.34912,0.0,0.21760334719544203,396.7432778356741,85.38240721052388,0.05546840868193135
396.985484,86.34912,0.0,0.2175120337649424,396.91465722134825,85.39191231332666,0.05545628492688218
397.152125,86.34912,0.0,0.21742076792362625,397.08603660702244,85.4014153390911,0.05544416961181338
397.318769,86.34912,0.0,0.21732957699765754,397.25741599269656,85.41091628926272,0.05543206272528726
397.48559,86.34912,0.0,0.2172383657983677,397.42879537837075,85.42041516528496,0.05541996425589247
397.65188,86.34912,0.0,0.21714752109307267,397.6001747640449,85.42991196859943,0.05540787419224391
397.818539,86.34912,0.0,0.21705655100201351,397.77155414971907,85.43940670064566,0.05539579252298266
397.98509,86.34912,0.0,0.21696571597694778,397.9429335353932,85.44889936286137,0.05538371923677589
398.151708,86.34912,0.0,0.21687492045117637,398.1143129210674,85.45838995668223,0.055371654322316756
398.318395,86.34912,0.0,0.21678416333245165,398.2856923067415,85.467878483542,0.05535959776832434
398.484933,86.34912,0.0,0.21669356316666558,398.4570716924157,85.47736494487258,0.055347549563543576
398.651525,86.34912,0.0,0.21660300935760876,398.6284510780898,85.48684934210387,0.055335509696745125
398.818221,86.34912,0.0,0.21651247473971355,398.799830463764,85.49633167666386,0.05532347815672532
398.984781,86.34912,0.0,0.2164220895433102,398.97120984943814,85.50581194997862,0.05531145493230611
399.151443,86.34912,0.0,0.21633172449786184,399.1425892351123,85.51529016347234,0.055299440012334895
399.318081,86.34912,0.0,0.21624144787974175,399.31396862078645,85.52476631856726,0.055287433385684516
399.484721,86.34912,0.0,0.21615124549406736,399.48534800646064,85.53424041668376,0.05527543504125316
399.651256,86.34912,0.0,0.2160611750961193,399.65672739213477,85.54371245924025,0.05526344496796427
399.817843,86.34912,0.0,0.21597115164267444,399.82810677780896,85.55318244765331,0.05525146315476646
399.984429,86.34912,0.0,0.21588120371555763,399.9994861634831,85.56265038333761,0.055239489590633406
400.151064,86.34912,0.0,0.21579130425603466,400.17086554915727,85.57211626770592,0.05522752426456383
400.319778,86.34912,0.0,0.21570035942615856,400.3422449348314,85.58158010216913,0.0552155671655814
